ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001B9C0879510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000020669509510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
ERROR:root:Data integration failed: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x00000160F5F89510>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:17:08,287 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120CB650>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:22:08,390 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120ED790>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:28:46,949 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120EF290>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:33:46,959 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120F10D0>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 15:38:47,073 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000024D120EEA50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:35:09,922 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FB5290>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:40:10,012 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FDE290>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:45:10,029 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FE41D0>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:50:10,045 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FE5F50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:54:26,637 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD82145290>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:55:10,069 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FE7D50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 17:59:26,723 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD8216E290>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:00:10,079 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FDFE90>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:04:26,757 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD821741D0>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:05:10,147 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000001AA22FDE110>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
2025-04-06 18:09:26,822 - ERROR - Error: HTTPSConnectionPool(host='api.publicapis.org', port=443): Max retries exceeded with url: /entries (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002CD82175F50>: Failed to resolve 'api.publicapis.org' ([Errno 11001] getaddrinfo failed)"))
